332	462
332	463
332	470
332	527
332	571
332	572
332	592
332	602
332	608
332	618
38	334
62	334
63	334
79	334
95	334
96	334
334	352
334	414
334	557
334	558
334	561
334	573
343	349
344	349
345	349
346	349
347	349
348	349
349	350
66	355
124	355
151	355
196	355
201	355
236	355
238	355
272	355
275	355
276	355
278	355
304	355
330	355
355	383
355	460
355	563
355	564
355	565
355	595
355	630
355	635
355	637
355	638
355	652
355	654
355	684
355	685
66	356
151	356
275	356
304	356
356	460
356	595
356	630
356	635
356	637
356	638
356	652
356	654
2	357
31	357
241	357
359	364
359	555
27	360
28	360
33	360
109	360
118	360
141	360
151	360
214	360
218	360
221	360
228	360
229	360
259	360
262	360
263	360
264	360
265	360
266	360
272	360
338	360
360	362
360	399
360	417
360	454
360	525
360	535
360	548
360	549
360	590
360	595
360	606
360	612
360	640
360	651
360	658
27	361
28	361
33	361
109	361
118	361
151	361
214	361
218	361
221	361
228	361
229	361
259	361
262	361
263	361
264	361
265	361
266	361
272	361
338	361
361	362
361	399
361	417
361	454
361	525
361	535
361	548
361	549
361	590
361	595
361	606
361	640
361	658
273	363
277	363
366	611
367	554
370	447
64	371
110	371
113	371
140	371
157	371
167	371
186	371
288	371
337	371
370	371
371	371
371	394
371	395
371	422
371	423
371	442
371	443
371	536
371	581
371	631
371	650
371	662
371	669
205	384
274	384
281	384
300	384
384	385
384	386
384	387
384	388
384	389
384	523
384	561
384	624
384	665
384	672
274	388
281	388
300	388
388	388
388	389
388	523
388	665
365	402
181	405
182	405
255	405
318	405
403	405
404	405
405	409
405	410
405	411
405	600
406	409
343	408
403	408
404	408
408	409
408	410
408	411
408	412
408	439
408	440
408	528
19	421
424	619
424	620
424	621
424	622
2	453
19	453
62	453
73	453
160	453
161	453
224	453
249	453
397	453
414	453
453	474
453	475
453	484
453	485
453	488
54	455
68	455
172	455
176	455
177	455
178	455
187	455
188	455
190	455
191	455
455	589
8	456
73	456
160	456
169	456
170	456
196	456
289	456
453	456
456	512
456	573
456	594
271	464
464	464
273	465
276	465
277	465
278	465
444	465
145	466
146	466
292	466
466	687
100	469
292	469
469	687
2	472
31	472
105	472
109	472
125	472
165	472
215	472
241	472
373	472
472	472
413	473
426	483
481	483
102	492
285	492
92	493
93	493
147	493
286	493
6	494
92	494
93	494
286	494
6	495
293	505
296	505
505	561
20	512
56	512
193	512
255	512
409	512
469	512
512	529
512	554
512	555
512	561
512	569
512	688
336	513
26	515
69	515
118	515
126	515
128	515
150	515
227	515
266	515
267	515
324	515
399	515
515	524
515	576
515	602
515	603
515	604
515	627
515	634
515	656
515	659
515	679
233	516
248	516
516	564
117	520
196	520
296	520
425	520
520	564
255	521
425	521
521	555
19	522
20	522
196	522
197	522
255	522
296	522
522	555
522	564
8	539
99	539
100	539
101	539
255	539
268	539
269	539
316	539
499	539
539	539
539	571
539	572
539	574
20	540
244	540
245	540
268	540
270	540
409	540
268	541
269	541
268	542
269	542
20	543
70	543
268	543
269	543
8	544
196	544
544	577
106	551
273	551
277	551
284	551
24	556
25	556
56	556
58	556
63	556
89	556
90	556
99	556
142	556
144	556
166	556
168	556
174	556
175	556
193	556
194	556
207	556
216	556
270	556
282	556
301	556
306	556
308	556
354	556
358	556
364	556
381	556
390	556
398	556
401	556
411	556
429	556
430	556
431	556
434	556
491	556
496	556
500	556
508	556
526	556
530	556
545	556
546	556
549	556
552	556
556	556
556	557
556	561
556	590
556	593
556	605
556	623
556	629
556	633
556	636
556	641
556	642
556	643
556	644
556	645
556	646
556	647
556	648
556	654
556	655
556	657
556	660
556	664
556	666
556	668
556	670
556	671
55	562
519	566
533	566
561	569
255	570
71	571
72	571
379	571
99	572
100	572
117	572
255	572
47	573
81	573
117	573
158	573
255	573
381	573
382	573
469	573
511	573
20	575
58	578
63	578
99	578
142	578
144	578
162	578
207	578
270	578
312	578
313	578
354	578
358	578
364	578
401	578
431	578
434	578
470	578
491	578
496	578
508	578
530	578
545	578
546	578
549	578
568	578
578	590
578	593
578	605
578	623
578	629
578	633
578	636
578	641
578	642
578	643
578	647
578	648
578	654
578	655
578	657
578	660
578	667
578	670
578	671
391	582
407	582
582	583
582	584
582	585
582	586
582	587
582	653
29	609
31	609
56	609
125	609
159	609
196	609
197	609
233	609
255	609
292	609
352	609
353	609
376	609
377	609
378	609
469	609
470	609
471	609
472	609
552	609
557	609
559	609
560	609
561	609
613	615
614	615
615	616
7	617
56	617
62	617
63	617
73	617
87	617
88	617
113	617
148	617
186	617
196	617
258	617
261	617
290	617
293	617
296	617
297	617
298	617
339	617
340	617
342	617
374	617
393	617
413	617
422	617
423	617
457	617
458	617
459	617
468	617
469	617
514	617
517	617
529	617
531	617
532	617
591	617
617	674
96	624
99	624
101	624
126	624
518	624
26	625
69	625
78	625
118	625
126	625
128	625
141	625
185	625
222	625
226	625
227	625
231	625
248	625
263	625
266	625
267	625
324	625
375	625
399	625
435	625
437	625
482	625
489	625
524	625
525	625
547	625
576	625
596	625
602	625
603	625
604	625
610	625
625	632
625	634
625	656
625	659
625	661
625	679
159	626
523	672
665	672
672	672
21	673
154	673
173	673
333	673
662	673
663	673
673	673
673	675
673	676
673	677
673	678
34	680
36	680
38	680
40	680
62	680
63	680
9	681
11	681
12	681
13	681
16	681
18	681
249	681
252	681
63	682
129	682
130	682
132	682
134	682
155	682
156	682
613	682
73	683
160	683
161	683
171	683
396	683
397	683
398	683
399	683
594	683
48	684
92	684
103	684
104	684
106	684
123	684
124	684
127	684
215	684
240	684
242	684
243	684
309	684
310	684
319	684
392	684
436	684
445	684
446	684
480	684
501	684
502	684
503	684
525	684
628	684
48	685
125	686
159	686
196	686
197	686
276	686
278	686
564	686
292	687
29	688
238	688
255	688
273	688
277	688
279	688
280	688
334	688
353	688
372	688
403	688
404	688
409	688
412	688
497	688
507	688
554	688
555	688
558	688
124	689
145	689
146	689
181	689
183	689
271	689
276	689
278	689
328	689
564	689
